show_id,show_date,year,venue,city,state,set,position,song,song_id,is_cover,original_artist,length_sec,show_gap,times_played,rarity_rating,crowd_rating,is_jamchart,transition,is_segue,tags
sample-032,2024-10-21,2024,Mission Ballroom,Denver,CO,2,2,Undertow,sample-undertow,false,,856,6,14,0,,false,>,true,jam|peak
sample-032,2024-10-21,2024,Mission Ballroom,Denver,CO,2,3,November Letters,sample-november,false,,249,1,24,0,,false,>,true,
sample-032,2024-10-21,2024,Mission Ballroom,Denver,CO,2,4,Crosstown,sample-crosstown,false,,507,0,19,0,,false,>,true,
sample-032,2024-10-21,2024,Mission Ballroom,Denver,CO,2,5,Cassette Summer,sample-cassette,false,,839,0,13,0,,false,",",false,opener|jam|peak
sample-032,2024-10-21,2024,Mission Ballroom,Denver,CO,2,6,Last Call,sample-last-call,false,,748,1,26,0,,false,,false,closer
sample-032,2024-10-21,2024,Mission Ballroom,Denver,CO,E,1,One More Round,sample-one-more,false,,427,0,20,0,,false,,false,encore
sample-033,2024-10-26,2024,The Fillmore,San Francisco,CA,1,1,First Light,sample-first-light,false,,595,1,20,0,,false,",",false,opener
sample-033,2024-10-26,2024,The Fillmore,San Francisco,CA,1,2,Honest Work,sample-honest-work,false,,369,5,12,0,,false,>,true,
sample-033,2024-10-26,2024,The Fillmore,San Francisco,CA,1,3,Crosstown,sample-crosstown,false,,415,0,20,0,,false,",",false,
sample-033,2024-10-26,2024,The Fillmore,San Francisco,CA,1,4,Ninth Ward,sample-ninth-ward,false,,403,0,18,0,,false,",",false,
sample-033,2024-10-26,2024,The Fillmore,San Francisco,CA,1,5,Last Call,sample-last-call,false,,739,0,27,0,,false,,false,closer
sample-033,2024-10-26,2024,The Fillmore,San Francisco,CA,2,1,Freight and Salvage,sample-freight,false,,762,1,14,0,,false,>,true,opener|jam
sample-033,2024-10-26,2024,The Fillmore,San Francisco,CA,2,2,Undertow,sample-undertow,false,,1039,0,15,0,,true,>,true,jam|peak
sample-033,2024-10-26,2024,The Fillmore,San Francisco,CA,2,3,November Letters,sample-november,false,,315,0,25,0,,false,>,true,
sample-033,2024-10-26,2024,The Fillmore,San Francisco,CA,2,4,Blue Hour,sample-blue-hour,false,,425,1,13,0,,false,",",false,
sample-033,2024-10-26,2024,The Fillmore,San Francisco,CA,2,5,Hammer and Tongs,sample-hammer,false,,724,1,18,0,,false,,false,closer
sample-033,2024-10-26,2024,The Fillmore,San Francisco,CA,E,1,Goodnight Marlene,sample-goodnight,true,The Marlenes,264,3,13,0,,false,,false,ballad|encore
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,1,1,First Light,sample-first-light,false,,571,0,21,0,,false,",",false,opener
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,1,2,Static in the Wire,sample-static,false,,476,3,17,0,,false,",",false,
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,1,3,November Letters,sample-november,false,,272,0,26,0,,false,",",false,
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,1,4,Paperweight,sample-paperweight,false,,347,5,17,0,,false,",",false,
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,1,5,Tall Grass,sample-tall-grass,false,,765,1,22,0,,false,,false,closer
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,2,1,Freight and Salvage,sample-freight,false,,779,0,15,0,,false,>,true,opener|jam
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,2,2,The Long Way Down,sample-long-way,false,,1381,3,14,0,,false,",",false,jam|peak
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,2,3,Slow Tide,sample-slow-tide,false,,200,1,23,0,,false,",",false,ballad
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,2,4,Blue Hour,sample-blue-hour,false,,381,0,14,0,,false,>,true,
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,2,5,Hammer and Tongs,sample-hammer,false,,845,0,19,0,,false,,false,closer
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,E,1,Goodnight Marlene,sample-goodnight,true,The Marlenes,318,0,14,0,,false,",",false,ballad|encore
sample-034,2024-11-01,2024,Red Rocks Amphitheatre,Morrison,CO,E,2,Detour,sample-detour,false,,538,6,3,0,,false,,false,encore
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,1,1,First Light,sample-first-light,false,,507,0,22,0,,false,>,true,opener
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,1,2,Slow Tide,sample-slow-tide,false,,240,0,24,0,,false,",",false,ballad
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,1,3,November Letters,sample-november,false,,243,0,27,0,,false,",",false,
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,1,4,Ninth Ward,sample-ninth-ward,false,,525,1,19,0,,false,",",false,
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,1,5,Hammer and Tongs,sample-hammer,false,,820,0,20,0,,false,,false,closer
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,2,1,Wildfire,sample-wildfire,false,,882,2,13,0,,false,>,true,opener|jam|peak
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,2,2,The Long Way Down,sample-long-way,false,,998,0,15,0,,true,",",false,jam|peak
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,2,3,Porch Light,sample-porch-light,false,,284,2,16,0,,false,",",false,ballad
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,2,4,Static in the Wire,sample-static,false,,543,0,18,0,,false,",",false,
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,2,5,Ember,sample-ember,false,,620,2,19,0,,false,>,true,
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,2,6,Tall Grass,sample-tall-grass,false,,722,0,23,0,,false,,false,closer
sample-035,2024-11-06,2024,The Capitol Theatre,Port Chester,NY,E,1,Goodnight Marlene,sample-goodnight,true,The Marlenes,308,0,15,0,,false,,false,ballad|encore
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,1,1,Radio Hymn,sample-radio-hymn,false,,428,5,13,0,,false,",",false,opener
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,1,2,Blue Hour,sample-blue-hour,false,,558,1,15,0,,false,",",false,
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,1,3,Slow Tide,sample-slow-tide,false,,236,0,25,0,,false,",",false,ballad
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,1,4,Static in the Wire,sample-static,false,,405,0,19,0,,false,",",false,
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,1,5,Honest Work,sample-honest-work,false,,369,2,13,0,,false,",",false,
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,1,6,Last Call,sample-last-call,false,,609,2,28,0,,true,,false,closer
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,2,1,Freight and Salvage,sample-freight,false,,1013,1,16,0,,false,",",false,opener|jam
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,2,2,Undertow,sample-undertow,false,,1093,2,16,0,,true,",",false,jam|peak
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,2,3,Porch Light,sample-porch-light,false,,286,0,17,0,,false,>,true,ballad
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,2,4,Crosstown,sample-crosstown,false,,581,2,21,0,,false,>,true,
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,2,5,Tall Grass,sample-tall-grass,false,,690,0,24,0,,false,,false,closer
sample-036,2024-11-12,2024,Orpheum Theatre,Boston,MA,E,1,One More Round,sample-one-more,false,,448,3,21,0,,false,,false,encore
sample-037,2024-11-17,2024,The Salt Shed,Chicago,IL,1,1,First Light,sample-first-light,false,,427,1,23,0,,false,>,true,opener
sample-037,2024-11-17,2024,The Salt Shed,Chicago,IL,1,2,November Letters,sample-november,false,,303,1,28,0,,false,",",false,
sample-037,2024-11-17,2024,The Salt Shed,Chicago,IL,1,3,Ninth Ward,sample-ninth-ward,false,,538,1,20,0,,false,",",false,
sample-037,2024-11-17,2024,The Salt Shed,Chicago,IL,1,4,Slow Tide,sample-slow-tide,false,,234,0,26,0,,false,",",false,ballad
sample-037,2024-11-17,2024,The Salt Shed,Chicago,IL,1,5,Porch Light,sample-porch-light,false,,299,0,18,0,,false,>,true,ballad
sample-037,2024-11-17,2024,The Salt Shed,Chicago,IL,1,6,Tall Grass,sample-tall-grass,false,,772,0,25,0,,false,,false,closer
sample-037,2024-11-17,2024,The Salt Shed,Chicago,IL,2,1,Wildfire,sample-wildfire,false,,815,1,14,0,,true,",",false,opener|jam|peak
sample-037,2024-11-17,2024,The Salt Shed,Chicago,IL,2,2,Undertow,sample-undertow,false,,858,0,17,0,,true,",",false,jam|peak
sample-037,2024-11-17,2024,The Salt Shed,Chicago,IL,2,3,Crosstown,sample-crosstown,false,,420,0,22,0,,false,>,true,
sample-037,2024-11-17,2024,The Salt Shed,Chicago,IL,2,4,Last Call,sample-last-call,false,,774,0,29,0,,false,,false,closer
sample-037,2024-11-17,2024,The Salt Shed,Chicago,IL,E,1,Goodnight Marlene,sample-goodnight,true,The Marlenes,376,1,16,0,,false,,false,ballad|encore
sample-038,2024-11-23,2024,Ryman Auditorium,Nashville,TN,1,1,Dial Tone,sample-dial-tone,false,,537,5,20,0,,false,",",false,opener
sample-038,2024-11-23,2024,Ryman Auditorium,Nashville,TN,1,2,Static in the Wire,sample-static,false,,457,1,20,0,,false,",",false,
sample-038,2024-11-23,2024,Ryman Auditorium,Nashville,TN,1,3,Ninth Ward,sample-ninth-ward,false,,481,0,21,0,,false,",",false,
sample-038,2024-11-23,2024,Ryman Auditorium,Nashville,TN,1,4,Honest Work,sample-honest-work,false,,380,1,14,0,,false,",",false,
sample-038,2024-11-23,2024,Ryman Auditorium,Nashville,TN,1,5,Tall Grass,sample-tall-grass,false,,640,0,26,0,,false,,false,closer
sample-038,2024-11-23,2024,Ryman Auditorium,Nashville,TN,2,1,Wildfire,sample-wildfire,false,,993,0,15,0,,false,",",false,opener|jam|peak
sample-038,2024-11-23,2024,Ryman Auditorium,Nashville,TN,2,2,Glass Canyon,sample-glass-canyon,false,,1370,6,6,0,,true,",",false,jam|peak
sample-038,2024-11-23,2024,Ryman Auditorium,Nashville,TN,2,3,Slow Tide,sample-slow-tide,false,,237,0,27,0,,false,>,true,ballad
sample-038,2024-11-23,2024,Ryman Auditorium,Nashville,TN,2,4,Paperweight,sample-paperweight,false,,347,3,18,0,,false,>,true,
sample-038,2024-11-23,2024,Ryman Auditorium,Nashville,TN,2,5,Hammer and Tongs,sample-hammer,false,,662,2,21,0,,false,,false,closer
sample-038,2024-11-23,2024,Ryman Auditorium,Nashville,TN,E,1,Goodnight Marlene,sample-goodnight,true,The Marlenes,273,0,17,0,,false,,false,ballad|encore
sample-039,2024-11-28,2024,The Anthem,Washington,DC,1,1,Dial Tone,sample-dial-tone,false,,455,0,21,0,,false,",",false,opener
sample-039,2024-11-28,2024,The Anthem,Washington,DC,1,2,Blue Hour,sample-blue-hour,false,,479,2,16,0,,false,",",false,
sample-039,2024-11-28,2024,The Anthem,Washington,DC,1,3,Porch Light,sample-porch-light,false,,279,1,19,0,,false,",",false,ballad
sample-039,2024-11-28,2024,The Anthem,Washington,DC,1,4,Ninth Ward,sample-ninth-ward,false,,419,0,22,0,,false,>,true,
sample-039,2024-11-28,2024,The Anthem,Washington,DC,1,5,Honest Work,sample-honest-work,false,,350,0,15,0,,false,",",false,
sample-039,2024-11-28,2024,The Anthem,Washington,DC,1,6,Last Call,sample-last-call,false,,751,1,30,0,,false,,false,closer
sample-039,2024-11-28,2024,The Anthem,Washington,DC,2,1,Freight and Salvage,sample-freight,false,,836,2,17,0,,false,",",false,opener|jam
sample-039,2024-11-28,2024,The Anthem,Washington,DC,2,2,Glass Canyon,sample-glass-canyon,false,,1237,0,7,0,,false,",",false,jam|peak
sample-039,2024-11-28,2024,The Anthem,Washington,DC,2,3,November Letters,sample-november,false,,236,1,29,0,,false,",",false,
sample-039,2024-11-28,2024,The Anthem,Washington,DC,2,4,Cassette Summer,sample-cassette,false,,945,6,14,0,,false,",",false,opener|jam|peak
sample-039,2024-11-28,2024,The Anthem,Washington,DC,2,5,Crosstown,sample-crosstown,false,,476,1,23,0,,false,",",false,
sample-039,2024-11-28,2024,The Anthem,Washington,DC,2,6,Tall Grass,sample-tall-grass,false,,742,0,27,0,,false,,false,closer
sample-039,2024-11-28,2024,The Anthem,Washington,DC,E,1,One More Round,sample-one-more,false,,401,2,22,0,,false,,false,encore
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,1,1,First Light,sample-first-light,false,,574,2,24,0,,false,>,true,opener
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,1,2,Ninth Ward,sample-ninth-ward,false,,432,0,23,0,,false,",",false,
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,1,3,Honest Work,sample-honest-work,false,,372,0,16,0,,false,",",false,
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,1,4,Paperweight,sample-paperweight,false,,419,1,19,0,,false,",",false,
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,1,5,Ember,sample-ember,false,,599,4,20,0,,false,",",false,
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,1,6,Hammer and Tongs,sample-hammer,false,,658,1,22,0,,false,,false,closer
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,2,1,Radio Hymn,sample-radio-hymn,false,,365,3,14,0,,false,",",false,opener
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,2,2,Undertow,sample-undertow,false,,887,2,18,0,,false,",",false,jam|peak
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,2,3,Porch Light,sample-porch-light,false,,253,0,20,0,,false,>,true,ballad
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,2,4,Blue Hour,sample-blue-hour,false,,528,0,17,0,,false,>,true,
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,2,5,Crosstown,sample-crosstown,false,,546,0,24,0,,false,",",false,
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,2,6,Tall Grass,sample-tall-grass,false,,606,0,28,0,,false,,false,closer
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,E,1,One More Round,sample-one-more,false,,374,0,23,0,,false,",",false,encore
sample-040,2024-12-04,2024,Mission Ballroom,Denver,CO,E,2,Airplane Mode,sample-airplane,false,,396,36,2,20,,false,,false,encore
